Series Name,Series Code,Country Name,Country Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Population density (people per sq. km of land area),EN.POP.DNST,Cyprus,CYP,102.623051948052,104.418831168831,106.298051948052,108.262987012987,110.247186147186,112.236147186147,114.224891774892,116.220021645022,118.224025974026,120.235281385281,122.26038961039,123.927056277056,125.168398268398,126.295238095238,127.380411255411,128.493506493506,129.640800865801,130.792532467532,131.908116883117,132.990909090909,133.932575757576,134.652380952381,..
Population density (people per sq. km of land area),EN.POP.DNST,Czechia,CZE,132.717264138734,132.219554807817,131.96474699107,131.926983305293,131.984222107171,132.166916903961,132.542459546926,133.318161812298,134.445921802175,135.214085965821,135.626181535673,135.90687556649,136.097177262722,136.159958559959,136.30337995338,136.589288952208,136.851858567543,137.21587877218,137.675534257221,138.226810266108,138.575928842168,136.108349053848,..
Population density (people per sq. km of land area),EN.POP.DNST,Denmark,DNK,133.4904,133.969575,134.398275,134.76435,135.113075,135.4858,135.9318,136.53595,137.340525,138.077375,138.692075,139.2643,139.7893,140.3733,141.086875,142.087075,143.20025,144.1245,144.8409,145.36055,145.7851,146.418325,..
Population density (people per sq. km of land area),EN.POP.DNST,Djibouti,DJI,32.0117773943054,33.0237273511648,34.0435289042278,34.7890854184642,35.3051337359793,35.8438740293356,36.5378343399482,37.3251078515962,38.088265746333,38.8741587575496,39.6548317515099,40.4146246764452,41.1689818809318,41.922044866264,42.6698446937015,43.4106557377049,44.1441328731665,44.8763157894737,45.6081967213115,46.3327868852459,47.0300258843831,47.6944348576359,..
Population density (people per sq. km of land area),EN.POP.DNST,Dominica,DMA,91.128,90.8706666666667,91.016,91.256,91.432,91.5653333333333,91.656,91.7,91.7093333333333,91.716,91.6733333333333,91.656,91.8506666666667,91.7586666666667,92.4946666666667,93.3426666666667,93.4333333333333,93.8706666666667,94.4306666666667,95.2373333333333,95.9933333333333,96.5493333333333,..
Population density (people per sq. km of land area),EN.POP.DNST,Dominican Republic,DOM,176.79136824674,179.446077416684,182.055495756572,184.637797557442,187.189546677706,189.707472572966,192.179010556821,194.622355619954,197.121672531567,199.711467605051,202.354688470296,205.003870834196,207.635727592631,210.247381494515,212.836162285241,215.397060649969,217.917449803353,220.39420409853,222.842703374043,228.942837306179,231.420841135259,233.907828575035,..
Population density (people per sq. km of land area),EN.POP.DNST,Ecuador,ECU,50.8395353519085,51.721376228056,52.627673538412,53.5560637783862,54.4958648735706,55.4437590594299,56.406269125463,57.3837775809309,58.3700958286359,59.3604686745048,60.354263971654,61.3533902399742,62.3445119987115,63.3072515703012,64.2534788210662,65.2113947495571,66.1925632146883,67.2287969077146,68.5121275567724,69.8330649057819,70.8189523272669,71.6610444516025,..
Population density (people per sq. km of land area),EN.POP.DNST,"Egypt, Arab Rep.",EGY,71.6975950575117,73.1872630468632,74.7337977798985,76.3105349339495,77.8767662866041,79.4367471997589,80.9982118639811,82.5945602491336,84.2280204932443,85.8918720176804,87.6512260786579,89.607769350545,91.6574172484806,93.8047013913306,96.0292571198955,98.1704746597016,100.240122557637,102.254644633081,104.214942990607,106.101432517957,107.956335325732,109.761593249284,..
Population density (people per sq. km of land area),EN.POP.DNST,El Salvador,SLV,287.571525096525,289.000723938224,290.11944980695,290.871090733591,291.296090733591,291.400434362934,291.237258687259,291.705164092664,292.861920849421,293.976254826255,295.078861003861,296.204102316602,297.359507722008,298.534845559846,299.687548262548,300.727123552124,301.665540540541,302.444691119691,302.912258687259,303.099276061776,303.703233590734,304.73778957529,..
Population density (people per sq. km of land area),EN.POP.DNST,Equatorial Guinea,GNQ,24.4198573975045,25.6424242424242,26.8846702317291,28.1526203208556,29.4600713012478,30.8280213903743,32.2787165775401,33.8258110516934,35.4713368983957,37.2080570409982,39.0204634581105,40.8052762923351,42.5538680926916,44.3472727272727,46.1740819964349,48.0204278074866,49.8726203208556,51.7181461675579,53.5504812834225,55.3665240641711,56.9001426024955,58.2697326203209,..
Population density (people per sq. km of land area),EN.POP.DNST,Eritrea,ERI,23.6918811881188,24.3755148514851,25.2220198019802,26.2711881188119,22.8391473569035,23.3978464970216,23.8016285589692,24.1766916924849,24.82935091982,25.4720276913133,26.0002835003577,26.4893614728256,26.8627275439181,27.2316122364646,27.4581109773081,27.5831182535293,27.7944964140683,28.0573090388862,28.4558890829406,28.8966156462492,29.3774260253951,29.9098414139249,..
Population density (people per sq. km of land area),EN.POP.DNST,Estonia,EST,32.9555319650861,32.7462845010616,32.5395140363293,32.3359282849729,32.1431941495636,31.9597782495872,31.7718801604152,31.6272705826846,31.5425807973579,31.4818353385232,31.4101203113942,31.3149091766926,31.2030195800896,30.3196917414309,30.2402806533241,30.26011042098,30.2689210950081,30.816,30.9234385964912,31.0385497076023,31.0999298245614,31.1329122807018,..
Population density (people per sq. km of land area),EN.POP.DNST,Eswatini,SWZ,59.9125581395349,60.5462790697674,61.0935465116279,61.5579651162791,61.963023255814,62.3189534883721,62.659011627907,63.0237209302326,63.3645348837209,63.6561627906977,63.9488372093023,64.2657558139535,64.6188372093023,65.0185465116279,65.4572674418605,65.926511627907,66.4258139534884,66.9412790697674,67.4667441860465,68.0007558139535,68.6427325581395,69.3180813953488,..
Population density (people per sq. km of land area),EN.POP.DNST,Ethiopia,ETH,67.031867,69.018932,71.073215,73.168838,66.7208987653636,68.6425270798789,70.6097080179429,72.651008800565,74.7470027505537,76.8708614705844,79.0714937699371,81.3573967500598,83.6902220297817,86.024074556913,88.3858063044422,90.8004623211398,93.2988650214501,95.873182081101,98.4699947600283,101.119564793866,103.840062771756,106.579911903038,..
